timestamp,container_cpu_usage_seconds_total,container_memory_working_set_bytes,container_memory_failures_total,kube_pod_container_resource_requests_cpu,kube_pod_container_resource_requests_memory,kube_pod_container_resource_limits_cpu,kube_pod_container_resource_limits_memory,kube_pod_status_phase,kube_pod_container_status_restarts_total,derived_usage_vs_limit,derived_pressure_throttled_ratio,derived_cpu_volatility_5m,derived_cpu_volatility_10m,namespace,pod,container,node
2026-04-16 18:10:04+00:00,1.0282075648868432,247808000.0,166591.58931484076,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5141037824434216,0.0,0.16901962275317864,0.1532565065707043,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:11:04+00:00,1.1280931387381035,425984.0,354364.94793984154,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5640465693690517,0.0,0.12379718996302295,0.14928676045883194,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:12:04+00:00,0.716467576036871,425984.0,367004.5087557604,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.3582337880184355,0.0,0.17939528016007295,0.1655473177598589,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:13:04+00:00,0.8106924999710134,606208.0,362108.4933523594,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.4053462499855067,0.0,0.1680623000858839,0.17446753906552556,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:14:04+00:00,1.2032345716372712,647168.0,305777.78705346276,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.6016172858186356,0.0,0.20746577207944508,0.18770613593718521,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:15:04+00:00,1.0255123269597004,434176.0,143238.97383513692,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5127561634798502,0.0,0.2073039992330141,0.17855373128686697,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:16:04+00:00,1.0450712520329803,114544640.0,164400.98577445082,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5225356260164902,0.0,0.1951234349370243,0.1594222283187494,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:17:04+00:00,1.1431865094797362,213069824.0,344623.4698904062,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5715932547398681,0.0,0.149964241085797,0.15703806059365785,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:18:04+00:00,0.768231943463388,421888.0,351504.5808990601,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.384115971731694,0.0,0.16684040005525883,0.16661180698006123,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:19:04+00:00,0.8638306559503618,610304.0,342144.69044982066,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.4319153279751809,0.0,0.15057363925044787,0.17095315973566144,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:20:04+00:00,1.1858278811173524,610304.0,323987.8840957926,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5929139405586762,0.0,0.17980319641972237,0.18339652447255578,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:21:04+00:00,1.0121374159134393,434176.0,139117.853746823,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5060687079567197,0.0,0.1783933318837061,0.17718661632248123,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:22:04+00:00,1.0256236034596329,52113408.0,156908.9357556387,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5128118017298164,0.0,0.16080042888123885,0.1517402764437153,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:23:04+00:00,1.1490183452032907,430080.0,344865.0450344706,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5745091726016454,0.0,0.12738118828848122,0.14004320848063417,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:24:04+00:00,0.684845426263515,618496.0,342924.5456815167,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.3424227131317575,0.0,0.19761363690989603,0.16712356808506296,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:25:04+00:00,0.8243330816419534,618496.0,347598.6693993159,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.4121665408209767,0.0,0.18350974198780512,0.17436929709531224,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:26:04+00:00,1.1937773827549898,618496.0,318742.7203773611,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5968886913774949,0.0,0.2165626491881362,0.1873228052547761,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:27:04+00:00,0.9968832217870812,237228032.0,151113.5594200729,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.4984416108935406,0.0,0.21527790963764365,0.17913683197376992,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:28:04+00:00,1.0491297567147466,34283520.0,187272.6885151211,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5245648783573733,0.0,0.1984635150293114,0.16540104173834702,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:29:04+00:00,1.1329291426922306,247713792.0,355079.37447015743,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5664645713461153,0.0,0.142070581273303,0.16292111649950836,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:30:04+00:00,0.7585463436311503,634880.0,340482.5897040181,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.3792731718155751,0.0,0.16770286369889525,0.17196563187237515,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:31:04+00:00,0.8129243504124877,610304.0,346673.3367472922,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.40646217520624384,0.0,0.15884899949412035,0.1795510282435465,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:32:04+00:00,1.2132303672641587,610304.0,289466.2154386167,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.6066151836320793,0.0,0.19914019326562965,0.19590124491413652,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:33:04+00:00,1.0077372568875036,434176.0,104108.87917845312,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5038686284437518,0.0,0.19709158740814142,0.18739236579246313,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:34:04+00:00,1.0620054549919409,36818944.0,182573.43015505504,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5310027274959704,0.0,0.1860319696491653,0.160175547798588,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:35:04+00:00,1.1181139540942888,425984.0,353794.71274131554,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5590569770471444,0.0,0.14929815929081,0.14994126472859362,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:36:04+00:00,0.7381697212912762,425984.0,350378.07996312133,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.3690848606456381,0.0,0.1788849094953129,0.16467180250225927,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:37:04+00:00,0.8226131660344655,618496.0,354053.7970840566,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.4113065830172328,0.0,0.16220374273163005,0.17276352950177154,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:38:04+00:00,1.184559781395583,618496.0,313062.2943383184,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5922798906977915,0.0,0.19414421112499178,0.18443555786864393,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:39:04+00:00,1.005953533675201,430080.0,122559.01753230013,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5029767668376005,0.0,0.1901703880019497,0.17736123843111148,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:40:04+00:00,1.0590132851990828,51683328.0,156901.20649450345,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5295066425995414,0.0,0.18055816993129353,0.16188552006967738,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 18:41:04+00:00,1.170797454779954,190189568.0,324781.6469112843,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.585398727389977,0.0,0.14698170468462296,0.1547358657494495,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 17:42:04+00:00,0.7203607762631726,425984.0,356347.9650778229,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.3601803881315863,0.0,0.0,0.0,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 17:43:04+00:00,0.8679227184142779,610304.0,348850.1529264081,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.43396135920713896,0.0,0.0,0.0,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 17:44:04+00:00,1.1996821385612049,430080.0,299102.2995054902,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5998410692806024,0.0,0.0,0.0,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 17:45:04+00:00,1.0129843621102659,430080.0,124930.28332642876,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5064921810551329,0.0,0.0,0.0,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
2026-04-16 17:46:04+00:00,1.0521347001423789,151052288.0,160182.60779131358,0.5,268435456.0,2.0,536870912.0,1.0,0.0,0.5260673500711894,0.0,0.1830882707208159,0.0,test-workload,stress-test-app-547889cbb9-gb5qb,stress-container,pipeline-test-worker2
